,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
352,0.3144849803203586,4,PRF1,199.27437334509113,2.170666425361748,-12539.795013236224,-3.640316831441383,0.7227309320467278,SE,10408,9.357656451059182e-07,2.220502371530222e-05,0.005451679229736328,25116.591346553218,-13934.805436700788,1395.0104234645642,0.0,0.0
268,0.2728808711213738,4,HOXD8,199.27437334509113,2.6534352853215033,-11507.322670468788,-3.4269211070440986,0.5722285226303234,SE,10408,8.329782903681811e-07,2.2634502272478455e-05,0.0070400238037109375,23051.646661018345,-12902.111137058553,1394.7884665897654,0.0,0.0
349,0.2666095719282484,4,PLD4,199.27437334509113,2.7392742978796143,-11086.913475066856,-2.7498706664660078,0.4115188582483339,SE,10408,8.893764755881612e-07,2.4757902543212788e-05,0.006133079528808594,22210.828270214482,-12481.348426995879,1394.4349519290226,0.0,0.0
188,0.29725967614006726,4,CD14,199.27437334509113,2.3541541493961686,-13551.35374842367,-3.8765017880373454,0.8101664456621482,SE,10408,8.924766376643172e-07,2.229079455128935e-05,0.008322000503540039,27139.70881692811,-14933.827968130518,1382.474219706848,0.0,0.0
296,0.23586836220726365,4,LARS,199.27437334509113,3.2260753940472506,-7867.034475170192,-4.2261514859912825,0.6510300991068051,SE,10408,7.096052238845418e-07,2.2615560095850243e-05,0.00612187385559082,15771.070270421154,-9233.958406584348,1366.923931414156,0.0,0.0
218,0.2666833199477027,4,CTH,199.27437334509113,2.7382414061649656,-11414.705823619875,-3.506626152518529,0.580166105546978,SE,10408,8.042639488867487e-07,2.2382093865379154e-05,0.005282878875732422,22866.41296732052,-12754.16980607605,1339.4639824561746,0.0,0.0
206,0.33321669969698364,4,CD93,199.27437334509113,1.9926635578830432,-14553.947696727239,-3.025804787076498,0.7391732480728516,SE,10408,1.0882305114460804e-06,2.4594945144002916e-05,0.0038449764251708984,29144.896713535247,-15883.60448270051,1329.6567859732713,0.0,0.0
394,0.2895229402170954,4,TAC1,199.27437334509113,2.4436730655426455,-11035.965730874645,-2.609267329401294,0.40734383771881577,SE,10408,9.405316355123028e-07,2.4089953910196455e-05,0.00850987434387207,22108.93278183006,-12356.825876854678,1320.8601459800338,0.0,0.0
273,0.298187043269025,4,IL2RA,199.27437334509113,2.3437357032347435,-12220.804772974989,-3.4890534153732204,0.6471033567895514,SE,10408,9.960205488171694e-07,2.480429456769747e-05,0.01530599594116211,24478.610866030747,-13526.369166738325,1305.5643937633358,0.0,0.0
277,0.3064356881055562,4,ITGAM,199.27437334509113,2.2538417425028587,-12397.114092813361,-3.3591351088495798,0.6357825556854262,SE,10408,9.61639349216768e-07,2.3352980608045932e-05,0.009071826934814453,24831.22950570749,-13700.214717170373,1303.1006243570118,0.0,0.0
164,0.24385862291678675,4,APOBEC3B,199.27437334509113,3.0877413210277806,-10622.216848641994,-4.600205645856921,0.8204832509758151,SE,10408,7.59913368535925e-07,2.3314269759134353e-05,0.0075991153717041016,21281.435017364758,-11912.560080915977,1290.3432322739827,0.0,0.0
288,0.2687290120113834,4,KLRF1,199.27437334509113,2.709816052645468,-11563.592916590838,-3.2121865001068177,0.5213507671123936,SE,10408,8.951366165781025e-07,2.4712671761646224e-05,0.003997087478637695,23164.187153262446,-12813.282475646763,1249.6895590559252,0.0,0.0
326,0.30982961317008223,4,NDUFA4L2,199.27437334509113,2.2182445289114514,-10917.935784494672,-3.1910193843361077,0.5407887234844306,SE,10408,9.934629340274874e-07,2.388763232404745e-05,0.012337207794189453,21872.872889070113,-12167.471355852145,1249.5355713574736,0.0,0.0
257,0.3075723879260536,4,FOXP3,199.27437334509113,2.2418319604242485,-12572.378436404,-3.591782888387451,0.7018797500221424,SE,10408,1.164352412934899e-06,2.8181200743482648e-05,0.010006904602050781,25181.75819288877,-13819.652619593486,1247.2741831894855,0.0,0.0
444,0.35115852651476914,4,VWF,199.27437334509113,1.8399728155667898,-16316.147598796093,-3.1126408079044503,0.9742085852961423,SE,10408,1.322757381214998e-06,2.871029878547153e-05,0.012985944747924805,32669.296517672956,-17561.87215697531,1245.7245581792176,0.0,0.0
527,0.3052574243385313,4,ZNF562,756.374000178828,2.2283792016115966,-8495.986944149852,-4.7541689441279225,0.26125700136199215,SE,10408,1.0071788293883793e-05,0.00024544703060393175,0.0070230960845947266,17028.975208380474,-9733.894916669327,1237.9079725194752,0.0,0.0
315,0.2801569225549802,4,MNDA,199.27437334509113,2.5586595129918215,-12263.354469851745,-3.631139840605045,0.658537140549197,SE,10408,9.34832454876489e-07,2.4732640484622972e-05,0.004565000534057617,24563.71025978426,-13468.197873157653,1204.8434033059075,0.0,0.0
163,0.3160717815815355,4,APOBEC3A,199.27437334509113,2.1547695076269435,-11726.605348608153,-3.998322577303241,0.7826685211512766,SE,10408,9.651452639631367e-07,2.280164178591276e-05,0.005834102630615234,23490.212017297075,-12930.36368016994,1203.7583315617867,0.0,0.0
356,0.2297061396477667,4,PTRHD1,199.27437334509113,3.3393339728269056,-10092.875019582723,-4.675755486381425,0.810978264295371,SE,10408,7.592550533308607e-07,2.4957076858219206e-05,0.0044019222259521484,20222.751359246216,-11280.172575644305,1187.2975560615814,0.0,0.0
230,0.2781479809131393,4,DNAAF1,199.27437334509113,2.5843318895269993,-10890.566650320334,-2.9648380071835,0.4584890604074557,SE,10408,9.724451365490358e-07,2.5914630944426394e-05,0.0033440589904785156,21818.134620721437,-12073.860782627573,1183.2941323072391,0.0,0.0
269,0.27086191598522336,4,HOXD9,199.27437334509113,2.6806360837567538,-11751.270196995541,-3.2243411494607543,0.5329962122948425,SE,10408,9.767907484151732e-07,2.674640467440198e-05,0.010334968566894531,23539.541714071853,-12914.316297728248,1163.0461007327067,0.0,0.0
265,0.26946730934236335,4,HAVCR2,199.27437334509113,2.6996632328041725,-12271.843598109368,-4.289753453416674,0.8188607014005107,SE,10408,9.669104957483795e-07,2.661803604651181e-05,0.003306865692138672,24580.688516299506,-13430.110458896961,1158.266860787593,0.0,0.0
396,0.23502126982459443,4,TCEAL7,199.27437334509113,3.241292425536399,-11093.241149700272,-2.692676745219232,0.3701484765219654,SE,10408,9.47372608481278e-07,3.031938318043918e-05,0.01191401481628418,22223.483619481314,-12250.888410490985,1157.6472607907126,0.0,0.0
237,0.26675407733724077,4,DUSP5,199.27437334509113,2.7372509371238123,-11914.070366455513,-3.921478389995183,0.7002985157291386,SE,10408,9.165272483453258e-07,2.5499200701875832e-05,0.012843847274780273,23865.142052991796,-13070.574702777682,1156.5043363221685,0.0,0.0
148,0.2978619395400868,4,ABCC11,199.27437334509113,2.3473806751957533,-10144.006908671803,-2.564378421312917,0.37911548064911255,SE,10408,1.0340564764733136e-06,2.577787592330351e-05,0.006950855255126953,20325.015137424376,-11297.329815445642,1153.3229067738393,0.0,0.0
153,0.2796432618784087,4,ADIPOQ,199.27437334509113,2.5651885123332328,-10398.981507005532,-2.5162463432505264,0.36216298594926766,SE,10408,1.0309192297802748e-06,2.732503660385527e-05,0.0031099319458007812,20834.964334091834,-11546.829828275571,1147.8483212700394,0.0,0.0
359,0.3125331704059898,4,RAMP2,199.27437334509113,2.190441471997978,-13157.782364412316,-2.694569777951146,0.5437464591594794,SE,10408,1.1270500476646205e-06,2.6891108558396773e-05,0.011678934097290039,26352.566048905403,-14300.420731840564,1142.6383674282479,0.0,0.0
295,0.26550110525308124,4,LAG3,199.27437334509113,2.754868264236199,-11672.674181482904,-3.742037946250708,0.6442498106064402,SE,10408,9.145348694968639e-07,2.5570062490561375e-05,0.005278825759887695,23382.349683046577,-12814.71428546707,1142.0401039841654,0.0,0.0
282,0.29740429764662624,4,KDR,199.27437334509113,2.352525132218665,-13686.500690946697,-2.870892035437923,0.5848259388873108,SE,10408,1.329309148624811e-06,3.3186087439804485e-05,0.012029170989990234,27410.002701974165,-14816.288092964034,1129.7874020173367,0.0,0.0
216,0.32707485700573424,4,CPA3,199.27437334509113,2.0487813780165767,-14636.588788818666,-2.5518831984954744,0.6405147054223573,SE,10408,1.2096855699990738e-06,2.7759101306999996e-05,0.0034618377685546875,29310.178897718102,-15756.190328699937,1119.6015398812706,0.0,0.0
212,0.3234634710253677,4,CLEC14A,199.27437334509113,2.0827734413898775,-14175.047569353372,-2.7624725081996244,0.6386313832076581,SE,10408,1.2710636354457955e-06,2.9439713764603158e-05,0.00855708122253418,28387.096458787513,-15280.134067692283,1105.086498338911,0.0,0.0
244,0.2575795686860281,4,ERN1,199.27437334509113,2.8702156375171826,-9865.395613844481,-3.80991941304941,0.6009346749599801,SE,10408,9.626042502106307e-07,2.7798757864278627e-05,0.008600234985351562,19767.79254776973,-10963.542229367107,1098.1466155226262,0.0,0.0
238,0.3100753952006274,4,EGFL7,199.27437334509113,2.215696901459682,-12981.675893314445,-2.9626290207177717,0.5833012338907392,SE,10408,1.1788385254131642e-06,2.8324867799605733e-05,0.004387855529785156,26000.35310670966,-14079.568556624632,1097.8926633101873,0.0,0.0
261,0.33877010092480825,4,GNLY,199.27437334509113,1.9436740313051588,-13146.491153574476,-3.3950244365435536,0.7337602421374688,SE,10408,1.1657217068084373e-06,2.600225481703088e-05,0.011204719543457031,26329.98362722972,-14240.185960036384,1093.6948064619082,0.0,0.0
314,0.3027332011463005,4,MMRN2,199.27437334509113,2.2935856134906976,-13513.255824384785,-3.3240427174277607,0.6801550954560088,SE,10408,1.1287523638787342e-06,2.771743228631515e-05,0.004121065139770508,27063.51296885034,-14604.553807408769,1091.2979830239838,0.0,0.0
414,0.21468599905921365,4,TRAPPC3,199.27437334509113,3.642634869822247,-7929.883549617118,-4.899129656916244,0.822615897567303,SE,10408,7.805298843503319e-07,2.7831094527650855e-05,0.009887933731079102,15896.768419315005,-9017.353627297156,1087.4700776800382,0.0,0.0
307,0.23795181882989563,4,MAP3K8,199.27437334509113,3.189109453093282,-9645.12029234592,-3.552692581987742,0.5136190094072545,SE,10408,8.051647728940195e-07,2.5402276420559702e-05,0.005491971969604492,19327.24190477261,-10731.822834919714,1086.7025425737938,0.0,0.0
467,0.19067871942452055,4,OPRPN,756.374000178828,4.155757055258023,-9753.66155200027,-2.456119096280212,0.12273331235895708,SE,10408,6.949640271890693e-06,0.00028806610545701423,0.004616975784301758,19544.32442408131,-10833.08375453159,1079.4222025313193,0.0,0.0
247,0.23897340288789218,4,FAM49A,199.27437334509113,3.1712194039616715,-11313.168084532772,-3.219462915162629,0.4810856944477339,SE,10408,9.166398614763483e-07,2.87774165705956e-05,0.00601506233215332,22663.337489146314,-12388.408644582205,1075.240560049433,0.0,0.0
471,0.21414494972366746,4,TIFA,756.374000178828,3.593072904213837,-10259.173962008508,-4.343781455740628,0.22107032029494292,SE,10408,7.901742682040339e-06,0.00028262510146899456,0.0038080215454101562,20555.349244097786,-11313.716189136401,1054.542227127893,0.0,0.0
186,0.22579693677203064,4,CCPG1,199.27437334509113,3.4143879279456293,-8243.593133425804,-3.652174141782024,0.5010875884619713,SE,10408,7.248733382519895e-07,2.4316122484804758e-05,0.004044055938720703,16524.187586932378,-9282.167244148459,1038.574110722655,0.0,0.0
275,0.26680691604624357,4,IL3RA,199.27437334509113,2.7365116382042465,-12513.824358309606,-2.9156216900217653,0.49325150675172114,SE,10408,1.0781082145156049e-06,2.998839891250763e-05,0.007252931594848633,25064.650036699983,-13540.511621427866,1026.6872631182596,0.0,0.0
374,0.23830391735358383,4,SERHL2,199.27437334509113,3.182926157384811,-11095.358352016741,-3.2384781976023405,0.4784037469141088,SE,10408,9.598580434054233e-07,3.0231335304694477e-05,0.0037841796875,22227.718024114252,-12118.497759151653,1023.1394071349114,0.0,0.0
358,0.21642798300819957,4,RAB30,199.27437334509113,3.605300997555826,-10327.37561276104,-3.4909975673357336,0.49105534632375425,SE,10408,9.112899481917418e-07,3.2173377697453125e-05,0.015187978744506836,20691.75254560285,-11344.899545562159,1017.5239328011194,0.0,0.0
345,0.20744216614613056,4,PELI1,199.27437334509113,3.8046082650609616,-9294.224744432138,-4.143688790555204,0.6185980574945437,SE,10408,7.39599067135102e-07,2.751888632475022e-05,0.010828018188476562,18625.450808945046,-10289.4453116882,995.2205672560613,0.0,0.0
381,0.21215757433415194,4,SLC25A37,199.27437334509113,3.6979143292631447,-10181.66431813996,-4.448089650133793,0.7221845258674657,SE,10408,7.953279868452752e-07,2.877590397615566e-05,0.006149768829345703,20400.32995636069,-11161.479477696988,979.8151595570289,0.0,0.0
472,0.1995494698904439,4,UCP1,756.374000178828,3.9274922396589145,-9579.626185942923,-2.4004468175650775,0.12325878744271902,SE,10408,8.276356040286582e-06,0.00032344825655017086,0.004831790924072266,19196.253691966616,-10553.198000034117,973.571814091194,0.0,0.0
286,0.2530329570835367,4,KLRC1,199.27437334509113,2.9396821308225993,-11932.320491296181,-3.5237647233423806,0.5841740622045221,SE,10408,1.0197237354596729e-06,3.0025195515149343e-05,0.00583195686340332,23901.64230267313,-12904.17559142719,971.8551001310097,0.0,0.0
210,0.24487872219438603,4,CEACAM8,199.27437334509113,3.070730342538544,-10351.674722876418,-2.6802951861381614,0.35865754989738025,SE,10408,1.063601429782332e-06,3.2478293806942876e-05,0.006890058517456055,20740.350765833606,-11315.927512171504,964.2527892950857,0.0,0.0
403,0.19986111364958364,4,THAP2,199.27437334509113,3.9866957867658726,-10233.411625619092,-3.6281297280788487,0.5013420149975667,SE,10408,8.230117450698677e-07,3.209999268181818e-05,0.0067501068115234375,20503.824571318954,-11194.452163493897,961.0405378748055,0.0,0.0
405,0.26127335742690283,4,TIMP4,199.27437334509113,2.8155591726829283,-11586.914668038211,-3.1168028671589756,0.4933304126009644,SE,10408,1.1126577407789397e-06,3.164399583787887e-05,0.013035058975219727,23210.83065615719,-12535.156156266361,948.24148822815,0.0,0.0
222,0.2338430583621994,4,CX3CR1,199.27437334509113,3.2626409378089374,-11769.28467413061,-2.89601107277678,0.42439613534587,SE,10408,1.0789266320227714e-06,3.4731695705825966e-05,0.004973888397216797,23575.57066834199,-12700.67069425823,931.3860201276202,0.0,0.0
203,0.22742219436872863,4,CD86,199.27437334509113,3.382870749116722,-11848.38177853296,-4.015023623167995,0.6671065621932608,SE,10408,9.380014595717748e-07,3.1198645595641395e-05,0.003668069839477539,23733.76487714669,-12775.256760918117,926.8749823851576,0.0,0.0
337,0.25551880825803425,4,OXTR,199.27437334509113,2.9013951445218256,-11198.37120649559,-3.2909984464264292,0.5116849483189769,SE,10408,1.1376678858135504e-06,3.3141975318433025e-05,0.006925821304321289,22433.74373307195,-12124.204817977628,925.8336114820377,0.0,0.0
416,0.2137651842541763,4,TUBA4A,199.27437334509113,3.6626154281685324,-9864.485584762631,-5.185044913859775,0.9418228923905528,SE,10408,8.495191627585601e-07,3.0451577712739572e-05,0.005948781967163086,19765.972489606032,-10771.114917521369,906.6293327587373,0.0,0.0
201,0.235633920255693,4,CD80,199.27437334509113,3.2302759217239037,-11438.100196158384,-3.5118795867279666,0.5444197857405302,SE,10408,1.0339082576245874e-06,3.298922423193601e-05,0.003993988037109375,22913.20171239754,-12340.847863798967,902.7476676405822,0.0,0.0
213,0.24446760225756126,4,CLEC9A,199.27437334509113,3.077569021198905,-11171.310239560973,-2.796489993009797,0.4001756340794022,SE,10408,1.1606367757248061e-06,3.5508504046974196e-05,0.003251791000366211,22379.621799202716,-12069.048345338295,897.7381057773218,0.0,0.0
287,0.2377986733890439,4,KLRD1,199.27437334509113,3.1918045950121434,-12273.627250891324,-3.59063902901999,0.5908421592846909,SE,10408,1.0767997528435764e-06,3.399728214557563e-05,0.008781194686889648,24584.25582186342,-13170.76720674862,897.1399558572957,0.0,0.0
480,0.4391630195210184,4,UnassignedCodeword_0231,756.374000178828,1.250380803000782,-2230.0903786333547,-2.301953286053349,0.099491414712165,SE,10408,1.936276214712909e-05,0.0003713025137219505,0.007013082504272461,4497.182077347479,-3101.376078051926,871.2856994185713,0.0,0.0
250,0.2559280523742696,4,FCER1A,199.27437334509113,2.8951632843238904,-11998.502694668758,-2.639804930020141,0.4100770374373552,SE,10408,1.3422557809779639e-06,3.9033909165849156e-05,0.0049932003021240234,24034.006709418285,-12824.55042705564,826.0477323868818,0.0,0.0
256,0.22388598535135537,4,FOXC2,199.27437334509113,3.452030623468914,-11284.32813919125,-3.2964399825750514,0.4793355222181296,SE,10408,1.079902056033686e-06,3.659513397432008e-05,0.004975795745849609,22605.65759846327,-12102.388621430957,818.0604822397072,0.0,0.0
270,0.2239974353556162,4,HPX,199.27437334509113,3.4498175992974787,-10791.995877317495,-2.826962105451559,0.3757971008740075,SE,10408,1.2002730444915445e-06,4.06499788979216e-05,0.009300947189331055,21620.99307471576,-11590.82586609068,798.8299887731846,0.0,0.0
392,0.24861510692939015,4,STC1,199.27437334509113,3.009615169356312,-13782.09422998866,-3.438423619216189,0.6320024479062184,SE,10408,1.277746838542959e-06,3.836191024208308e-05,0.01095890998840332,27601.18978005809,-14569.016411171393,786.9221811827338,0.0,0.0
298,0.18960595300001096,4,LGALSL,199.27437334509113,4.256183034640034,-11017.246965634473,-4.375534941294893,0.6859906659539089,SE,10408,8.802894388907764e-07,3.675936077115484e-05,0.01508784294128418,22071.495251349716,-11774.28494081771,757.037975183237,0.0,0.0
169,0.23702816104727403,4,AVPR1A,199.27437334509113,3.2054173568897233,-11764.171752249486,-2.4639411011680963,0.3528139251275587,SE,10408,1.3635764221274852e-06,4.32126653986366e-05,0.0052640438079833984,23565.34482457974,-12509.095036452356,744.9232842028705,0.0,0.0
245,0.25383809695456705,4,ESM1,199.27437334509113,2.927199289142424,-12439.23834748866,-3.004058944645525,0.4912743503608208,SE,10408,1.5713242927615664e-06,4.610597128673961e-05,0.003918170928955078,24915.47801505809,-13179.558649901055,740.3203024123959,0.0,0.0
468,0.17084231859818744,4,PDCD1,756.374000178828,4.751963421795855,-8571.165941166444,-2.5248857221806715,0.0978105854167161,SE,10408,1.0658169038697779e-05,0.0005120348655110908,0.0038700103759765625,17179.333202413658,-9293.193668912545,722.0277277461009,0.0,0.0
176,0.17041518097896577,4,C2orf42,199.27437334509113,4.847619666902272,-10435.426429806996,-3.9500996920037807,0.5418666965131557,SE,10408,8.270281944066992e-07,3.9868892748508824e-05,0.00715327262878418,20907.85417969476,-11157.232195360295,721.8057655532994,0.0,0.0
391,0.2272406630260707,4,SSTR2,199.27437334509113,3.3863686600681926,-10401.25558753835,-2.6858484701824956,0.34512408556116125,SE,10408,1.2849713739742327e-06,4.2779605615079114e-05,0.006721973419189453,20839.51249515747,-11109.299630665357,708.0440431270072,0.0,0.0
207,0.1946982399634664,4,CDC42EP1,199.27437334509113,4.1188184118697215,-11178.35530379966,-4.511933005171342,0.7342397968160417,SE,10408,9.671416304069064e-07,3.9013848294648224e-05,0.003287076950073242,22393.71192768009,-11884.74115872099,706.3858549213292,0.0,0.0
220,0.27248400531315986,4,CTSG,199.27437334509113,2.6587503138454776,-11520.843113467916,-2.1892615779417692,0.33856842956414546,SE,10408,1.616189879547065e-06,4.398248890395964e-05,0.0067138671875,23078.6875470166,-12224.476753084491,703.6336396165752,0.0,0.0
159,0.23320561451213412,4,ANGPT2,199.27437334509113,3.274280977839073,-13355.746008928287,-3.114436380918974,0.520646124649298,SE,10408,1.510571124089588e-06,4.878154009795107e-05,0.0071010589599609375,26748.493337937343,-14036.683024423706,680.9370154954195,0.0,0.0
421,0.22161986479546397,4,UnassignedCodeword_0120,199.27437334509113,3.4975109358189527,208.39131481143068,-2.005506362971955,0.1422870409558837,SE,10408,1.16798241165113e-06,4.006650518088457e-05,0.013002157211303711,-379.781309542092,-472.44277278278605,680.8340875942167,0.0,0.0
385,0.18840394152063392,4,SNAI1,199.27437334509113,4.289690585476562,-11655.45902948553,-3.247300204355559,0.4365024566220443,SE,10408,1.07690502897798e-06,4.534733677037338e-05,0.00748896598815918,23347.91937905183,-12280.552129203585,625.0930997180549,0.0,0.0
372,0.15195305880611393,4,SEC24A,199.27437334509113,5.557589533756727,-8860.143475900139,-4.467386294207355,0.6211604165091299,SE,10408,7.962741222751192e-07,4.5119423679607205e-05,0.00677490234375,17757.288271881047,-9457.261480649959,597.1180047498201,0.0,0.0
387,0.2026738081160386,4,SOX18,199.27437334509113,3.9175488969112933,-11504.466601787448,-3.1813001832088137,0.4368960509005682,SE,10408,1.4321877860858144e-06,5.487425693261679e-05,0.013484001159667969,23045.934523655666,-12101.076945812156,596.610344024708,0.0,0.0
331,0.21915275590343744,4,NegControlCodeword_0526,199.27437334509113,3.5480944175794664,-4161.844195982204,-2.0918510779607447,0.1716372572160052,SE,10408,1.604433554384955e-06,5.578851479912257e-05,0.00881195068359375,8360.689712045178,-4680.661890208721,518.8176942265172,0.0,0.0
340,0.13900839061279993,4,PDE4A,199.27437334509113,6.167851752197568,-10550.062275854025,-4.054703218182323,0.521606670662983,SE,10408,9.094648054571252e-07,5.869976636954544e-05,0.006223201751708984,21137.12587178882,-10989.410764658387,439.3484888043622,0.0,0.0
438,0.20001732513128673,4,UnassignedCodeword_0462,199.27437334509113,3.982804501617826,-1856.124440602518,-2.1049781312349034,0.1558375543012119,SE,10408,2.033999405659281e-06,7.925306010559262e-05,0.0080108642578125,3749.2502012858054,-2253.0945385397463,396.9700979372283,0.0,0.0
422,0.14254970531657574,4,UnassignedCodeword_0122,199.27437334509113,5.989887322870299,-10068.530867610161,-3.139455409786213,0.3374471917255299,SE,10408,1.367769355072576e-06,8.505781563885559e-05,0.0060999393463134766,20174.063055301092,-10441.350729908627,372.8198622984655,0.0,0.0
228,0.11733712267904246,4,DAPK3,199.27437334509113,7.490925020027621,-10856.256272215624,-4.501149360469637,0.5889320373633016,SE,10408,1.0392856826558003e-06,8.682490140078253e-05,0.00998830795288086,21749.513864512017,-11213.338658787568,357.0823865719449,0.0,0.0
419,0.18562557803994834,4,UnassignedCodeword_0030,199.27437334509113,4.368801659639003,-3188.934354142293,-2.3453052464883397,0.18874007384600897,SE,10408,1.7527776421215412e-06,7.52712127285067e-05,0.009714841842651367,6414.870028365356,-3518.9950659679616,330.0607118256685,0.0,0.0
425,0.15725838080641688,4,UnassignedCodeword_0273,199.27437334509113,5.3365018629807865,-3984.8506203591805,-2.3295594268851545,0.17775973828659825,SE,10408,1.9294979413136546e-06,0.0001040914789737957,0.011832714080810547,8006.702560799131,-4275.771792775439,290.92117241625874,0.0,0.0
442,0.11280790079767612,4,UnassignedCodeword_0485,199.27437334509113,7.8316662349678206,-3803.0648150370725,-2.13215637956236,0.13189806782744,SE,10408,1.7230459853751832e-06,0.0001531053806323,0.00525212287902832,7643.130950154915,-4092.072287137057,289.0074720999846,0.0,0.0
443,0.16405189586122065,4,UnassignedCodeword_0494,199.27437334509113,5.07427600709992,-3579.1223581156137,-2.296537520564629,0.17469361385168355,SE,10408,2.177565113399701e-06,0.00011067041718280887,0.012633800506591797,7195.246036311997,-3866.7757896689345,287.65343155332084,0.0,0.0
426,0.12492704312945391,4,UnassignedCodeword_0350,199.27437334509113,6.975314996292028,-4099.0448442709785,-2.348348830257231,0.16454289200014777,SE,10408,1.8148595288130423e-06,0.0001376179320417121,0.004372358322143555,8235.091008622727,-4381.930916260446,282.8860719894674,0.0,0.0
483,0.08228279233642484,4,UnassignedCodeword_0298,756.374000178828,10.920217063444106,-4649.246122471684,-2.1975681965661673,0.0385406771206172,SE,10408,5.1489723119060154e-06,0.0007654727711926775,0.004081010818481445,9335.493565024139,-4917.821611959388,268.57548948770363,0.0,0.0
330,0.20638317092703537,4,NegControlCodeword_0512,199.27437334509113,3.8292402098632476,-554.7030143902584,-2.1945243747523295,0.16541555856057485,SE,10408,3.360874046864459e-06,0.0001258564261662536,0.010778188705444336,1146.4073488612862,-817.6322867507824,262.929272360524,0.0,0.0
482,0.08186788516694722,4,UnassignedCodeword_0294,756.374000178828,10.980522957949397,-6193.953661483141,-2.294110759207919,0.045158223462561584,SE,10408,6.233405451649661e-06,0.0009346100068534618,0.006573200225830078,12424.908643047052,-6454.748183722177,260.79452223903536,0.0,0.0
437,0.14863501615643385,4,UnassignedCodeword_0440,199.27437334509113,5.703883833800522,-4903.927069881976,-2.2710537166751017,0.17004947630082382,SE,10408,2.2408616750650238e-06,0.00013109258530521803,0.010298013687133789,9844.855459844723,-5162.054786715802,258.1277168338256,0.0,0.0
433,0.17954038414203047,4,UnassignedCodeword_0429,199.27437334509113,4.550625352775841,-1993.5196534634542,-2.1581592838334966,0.1566053976762199,SE,10408,2.8421620600216333e-06,0.0001276144663678331,0.013235092163085938,4024.040627007678,-2225.9596096460846,232.43995618263034,0.0,0.0
453,0.06073185707940388,4,NegControlCodeword_0507,756.374000178828,15.142739412292501,-618.1397590447013,-2.0456323157901806,0.02584108598621549,SE,10408,3.113037492296299e-06,0.0007812007224379691,0.015393733978271484,1273.280838170172,-848.8457438312125,230.70598478651118,0.0,0.0
143,0.5028220618247325,4,UnassignedCodeword_0110,52.50084728281266,0.9882549571846416,4319.9065943741025,-1.9684519016996598,0.7859425996445069,SE,10408,2.2760266362853133e-06,4.263388474177729e-05,0.003125905990600586,-8602.811868667435,4130.886314575435,189.02027979866762,0.0,0.0
430,0.10802002175473349,4,UnassignedCodeword_0396,199.27437334509113,8.222935212018836,-2814.420010762071,-2.1703955231045047,0.1312727855468698,SE,10408,2.0097315738173047e-06,0.00019127006510798904,0.03275179862976074,5665.841341604912,-2991.7611504104043,177.3411396483334,0.0,0.0
435,0.17128827455377815,4,UnassignedCodeword_0436,199.27437334509113,4.817834440863755,-67.79222021954956,-2.142254845911139,0.14670834814323455,SE,10408,3.89093515736661e-06,0.00018625747039148366,0.009835004806518555,172.5857605198685,-240.5082770192621,172.71605679971253,0.0,0.0
440,0.11739557494049309,4,UnassignedCodeword_0464,199.27437334509113,7.486699402556118,-3828.0222649211664,-2.163657099926785,0.13775799862539354,SE,10408,2.409854197822175e-06,0.00020116989597583648,0.03625607490539551,7693.045849923103,-3997.772095038945,169.7498301177784,0.0,0.0
431,0.12143960203954189,4,UnassignedCodeword_0399,199.27437334509113,7.20422570331342,-6106.639737938725,-2.275950058879184,0.161619323423941,SE,10408,2.5925816038048853e-06,0.00020534434709776323,0.01746201515197754,12250.28079595822,-6276.041592287729,169.40185434900377,0.0,0.0
434,0.09556399608928488,4,UnassignedCodeword_0431,199.27437334509113,9.424527009281723,-29.903825168163166,-2.025128004356944,0.10574697126389372,SE,10408,1.4511375274709053e-06,0.0001682976547091961,0.03823494911193848,96.80897041709571,-192.03465192115254,162.13082675298938,0.0,0.0
498,0.12850487773876446,4,UnassignedCodeword_0389,756.374000178828,6.640132803077815,-707.2900205155256,-2.1818987452092617,0.03624800918402217,SE,10408,2.1368836866303597e-05,0.0015520110287286567,0.0037000179290771484,1451.5813611118206,-869.1422391804554,161.85221866492975,0.0,0.0
40,0.9948054954480073,4,UnassignedCodeword_0114,13.831878726523247,0.005221514921604458,1966.067558436017,-1.9929466772428928,3.5076356068747283,SE,10408,9.22677740530037e-07,0.025300117274592606,0.006592988967895508,-3895.1337967912646,1805.1527319203724,160.91482651564456,0.0,0.0
507,0.10116956409655457,4,UnassignedCodeword_0427,756.374000178828,8.698799254393826,-3192.0235461485518,-2.025771442065721,0.03442425980332507,SE,10408,1.1461433213692335e-05,0.0012116361251834553,0.005494117736816406,6421.048412377873,-3350.246076186293,158.2225300377413,0.0,0.0
473,0.10630869800391421,4,UnassignedCodeword_0011,756.374000178828,8.230953520802656,-2178.662004541333,-2.2294147885153417,0.03768712776859767,SE,10408,1.130414819259242e-05,0.0011035799574326496,0.006005048751831055,4394.3253291634355,-2336.5362667961635,157.87426225483068,0.0,0.0
